2025-09-09 18:57:02.419676,opposition,"[39.93753451943501, 19.372682227969197, 10.846819619680481, 8.630229247531618]"
2025-09-09 18:57:02.421880,opposition,"[40.028113817498024, 19.259537354076706, 10.57305514522261, 6.213805259043504]"
2025-09-09 18:57:02.459511,opposition,"[38.851037662928746, 18.114112588694965, 10.151824216531658, 6.440852985557555]"
2025-09-09 18:57:02.540553,opposition,"[38.026386477794695, 17.50195241710606, 10.233764621454844, 6.638258407899222]"
2025-09-09 18:57:02.616192,opposition,"[38.84226997515729, 17.8113903295002, 10.216278245547016, 7.326855263400899]"
2025-09-09 18:57:02.698171,opposition,"[39.526559015009596, 19.194264890569425, 11.464537464625579, 8.46976664504423]"
2025-09-09 18:57:02.799800,opposition,"[42.83228543097811, 25.435050747488496, 19.739059653372195, 16.91323851403963]"
2025-09-09 18:57:02.801807,opposition,"[42.11119076027487, 25.343290783436224, 19.17244344664024, 15.746880395401897]"
2025-09-09 18:57:02.850024,opposition,"[42.82541060658789, 26.473251200308557, 20.891002632984968, 18.761106558257236]"
2025-09-09 18:57:02.932583,opposition,"[44.57515240374972, 26.425120732045215, 20.55173556156421, 19.610723895724135]"
2025-09-09 18:57:03.032114,opposition,"[43.539019981452995, 25.991568813361134, 20.88359285701481, 22.221050058925606]"
2025-09-09 18:57:03.034128,opposition,"[44.308079237812315, 26.056405340575537, 21.07936609787806, 21.30963648676154]"
2025-09-09 18:57:03.083512,opposition,"[86.41353671373298, 29.878286631747496, 29.318902467267783, 34.25198798589155]"
2025-09-09 18:57:03.187028,opposition,"[88.55816952796461, 29.830146044082216, 30.987008178123265, 36.27455982341349]"
2025-09-09 18:57:03.189028,opposition,"[88.61573102786954, 30.247843474179238, 31.25505164541602, 35.65934611449959]"
2025-09-09 18:57:03.229733,opposition,"[95.31989570810447, 35.07312995525943, 38.18060419091657, 41.69317944139501]"
2025-09-09 18:57:03.332262,opposition,"[92.44097817549417, 32.48403965002359, 34.514018503053, 40.56388381559568]"
2025-09-09 18:57:03.333262,opposition,"[94.09199322636496, 34.56511745418601, 36.15574426170248, 40.83254560320615]"
2025-09-09 18:57:03.385134,opposition,"[95.05639225372305, 31.974561315276627, 30.64744645585653, 36.24502301064404]"
2025-09-09 18:57:03.521078,opposition,"[92.30968173496092, 31.020974921591016, 28.640559095950348, 34.547420533820585]"
2025-09-09 18:57:03.523078,opposition,"[93.75792429756122, 32.11399292125886, 30.65837871810403, 35.75099408960397]"
2025-09-09 18:57:03.560698,opposition,"[93.5129241623041, 31.709173232423126, 28.577912907708846, 33.71458872707102]"
2025-09-09 18:57:03.641284,opposition,"[94.31593604285132, 30.827056278098432, 27.925161689468368, 33.40030292231456]"
2025-09-09 18:57:03.711352,opposition,"[94.35559019329372, 30.920095750998698, 27.38826089722558, 33.64985603109925]"
2025-09-09 18:57:03.791671,opposition,"[95.18672399424449, 29.31594812944023, 26.185971255672868, 32.33937309954703]"
2025-09-09 18:57:03.874383,opposition,"[95.85176984760798, 28.817939451494667, 26.428747480611705, 32.98054827193372]"
2025-09-09 18:57:03.952329,opposition,"[96.09212277385417, 25.461692326066764, 24.740435454410935, 32.0341712902522]"
2025-09-09 18:57:04.025346,opposition,"[96.27873708678835, 25.752773127068117, 24.72706906148795, 32.69691696864883]"
2025-09-09 18:57:04.108883,opposition,"[97.0903647706123, 25.07271402390473, 24.617320235768503, 32.40166532513219]"
2025-09-09 18:57:04.188415,opposition,"[96.87266162317846, 25.560255345791006, 25.492840532832272, 33.5879076704069]"
2025-09-09 18:57:04.263427,opposition,"[97.7488840591351, 25.974406770914005, 26.018127904727105, 33.79701628303554]"
2025-09-09 18:57:04.335470,opposition,"[95.57639129010526, 23.51016845016233, 24.066237551877954, 32.04636287587108]"
2025-09-09 18:57:04.420467,opposition,"[96.96771989626153, 23.432454725272876, 23.816063095209937, 32.23427628155022]"
2025-09-09 18:57:04.500161,opposition,"[95.92408260569543, 24.440810908475687, 23.971271691921658, 31.99307110577504]"
2025-09-09 18:57:04.572759,opposition,"[97.22780630391198, 24.252225215893255, 24.599552919577818, 32.250162536218255]"
2025-09-09 18:57:04.654345,opposition,"[82.11737597108227, 52.06925223108777, 27.79946369349384, 30.353123076512368]"
2025-09-09 18:57:04.729356,opposition,"[72.96478174023105, 72.21051653727825, 34.77258067229889, 28.353286924816857]"
2025-09-09 18:57:04.817656,opposition,"[62.98274899392826, 89.02113425029408, 51.819550780299565, 38.33326092795068]"
2025-09-09 18:57:04.894198,opposition,"[59.68444372896799, 90.42196896479578, 50.041714311089024, 38.94672744434382]"
2025-09-09 18:57:04.965845,opposition,"[46.177847376757086, 94.87422108119634, 43.54484271846918, 38.24207583298625]"
2025-09-09 18:57:05.066641,opposition,"[44.43304746061037, 93.9995396370963, 42.287226972768266, 37.12637211872614]"
2025-09-09 18:57:05.147696,opposition,"[42.86274985507005, 93.86183605020462, 40.93402106677683, 35.5737857240137]"
2025-09-09 18:57:05.226747,opposition,"[43.664037580213964, 93.77519002709467, 41.2893169508822, 35.24944875725421]"
2025-09-09 18:57:05.302311,opposition,"[42.506690182345686, 92.68972584885955, 39.814892152376316, 34.15527304623842]"
2025-09-09 18:57:05.381840,opposition,"[33.68466355993742, 93.04255031886574, 31.987152337768563, 25.015357815239337]"
2025-09-09 18:57:05.457483,opposition,"[34.54293187880141, 89.43879801884161, 34.390296642228215, 22.586620340273466]"
2025-09-09 18:57:05.547288,opposition,"[24.923044701228502, 88.5319728479348, 25.73926505281149, 13.46125890873976]"
2025-09-09 18:57:05.627302,opposition,"[24.477672218103297, 89.51139548122589, 22.638347939937898, 10.049619669143839]"
2025-09-09 18:57:05.705888,opposition,"[12.06002820376325, 88.03586309824112, 12.96107329997157, 0]"
2025-09-09 18:57:05.781383,opposition,"[6.141154534275528, 87.63951849235718, 6.228308359879497, 0]"
2025-09-09 18:57:05.862683,opposition,"[0, 85.90129192909728, 0, 0]"
2025-09-09 18:57:05.942703,opposition,"[0, 87.34153077397026, 0, 0]"
2025-09-09 18:57:06.021237,opposition,"[0, 87.33895204869107, 0, 0]"
2025-09-09 18:57:06.096795,opposition,"[0, 83.52361322973553, 0, 0]"
2025-09-09 18:57:06.180315,opposition,"[0, 83.28682900836516, 0, 0]"
2025-09-09 18:57:06.285850,opposition,"[27.25533772569394, 0, 17.44021946645633, 39.30063254357725]"
2025-09-09 18:57:06.286852,opposition,"[0, 84.27515015852516, 0, 0]"
2025-09-09 18:57:06.352506,opposition,"[0, 86.17550037162364, 0, 0]"
2025-09-09 18:57:06.426988,opposition,"[0, 84.52583910149006, 0, 0]"
2025-09-09 18:57:06.531868,opposition,"[12.371599966893665, 84.06149326438205, 21.796226690625954, 0]"
2025-09-09 18:57:06.533872,opposition,"[0, 85.34942765404857, 0, 0]"
2025-09-09 18:57:06.570478,opposition,"[0, 85.47901892518783, 0, 0]"
2025-09-09 18:57:06.676999,opposition,"[0, 86.98129364225677, 0, 0]"
2025-09-09 18:57:06.773021,opposition,"[0, 87.72697868967528, 0, 0]"
2025-09-09 18:57:06.875480,opposition,"[0, 88.20969202036976, 0, 0]"
2025-09-09 18:57:06.980760,opposition,"[0, 88.5471694991061, 13.84739261264909, 0]"
2025-09-09 18:57:06.982760,opposition,"[0, 88.07097480515438, 0, 0]"
2025-09-09 18:57:07.054120,opposition,"[0, 86.66300378482063, 0, 0]"
2025-09-09 18:57:07.146132,opposition,"[0, 98.9449128495521, 0, 0]"
2025-09-09 18:57:07.148132,opposition,"[0, 87.64250190900435, 0, 0]"
2025-09-09 18:57:07.186602,opposition,"[0, 87.69881659630006, 0, 0]"
2025-09-09 18:57:07.292543,opposition,"[0, 88.25692271488191, 0, 0]"
2025-09-09 18:57:07.385146,opposition,"[0, 98.14339783384834, 0, 0]"
2025-09-09 18:57:07.386146,opposition,"[0, 88.37095946738428, 0, 0]"
2025-09-09 18:57:07.421265,opposition,"[0, 88.96126074723153, 0, 0]"
2025-09-09 18:57:07.514840,opposition,"[13.122983220308004, 88.61814697882573, 14.091569606521137, 0]"
2025-09-09 18:57:07.515845,opposition,"[7.931034214291088, 86.13605516953542, 12.0169972837603, 0]"
2025-09-09 18:57:07.589765,opposition,"[19.180966009684074, 86.94386279861372, 18.77326833294699, 0]"
2025-09-09 18:57:07.591784,opposition,"[20.74079696646576, 86.6083097976452, 20.24197484121759, 0]"
2025-09-09 18:57:07.626968,opposition,"[42.68620207384613, 88.43218293391398, 36.764396079061235, 22.65974107288483]"
2025-09-09 18:57:07.790664,opposition,"[44.57290787751557, 93.7256738576849, 41.62218549459331, 27.091864041339264]"
2025-09-09 18:57:07.792665,opposition,"[46.84278277113957, 90.3795858825495, 42.09878753012541, 27.37998862218798]"
2025-09-09 18:57:07.857272,opposition,"[56.426586337760924, 92.18936785767363, 47.99380269997759, 39.34922239545596]"
2025-09-09 18:57:07.858291,opposition,"[55.94023099695323, 91.62590499963936, 44.45783827901162, 37.98327809749543]"
2025-09-09 18:57:07.891847,opposition,"[59.36880165980768, 89.11067212823583, 50.945498931826364, 42.44397075111657]"
2025-09-09 18:57:07.971304,opposition,"[59.86691152103513, 90.93464647046638, 49.58478071116188, 42.63937274768094]"
2025-09-09 18:57:08.048685,opposition,"[58.733963727451055, 92.8694895078491, 52.71507607952608, 44.50857551944376]"
2025-09-09 18:57:08.125477,opposition,"[57.55207401627701, 93.89676013856804, 51.16622461399862, 44.468408546803005]"
2025-09-09 18:57:08.192085,opposition,"[56.92399115437301, 94.07365480281427, 50.69616985052456, 43.68842694981046]"
2025-09-09 18:57:08.256667,opposition,"[56.58561535936075, 93.95175557604617, 51.14300828137988, 45.70652982525293]"
2025-09-09 18:57:08.335349,opposition,"[57.44335262552948, 93.26527378323091, 50.79808468645166, 44.313601500065914]"
2025-09-09 18:57:08.401350,opposition,"[57.65118240324023, 93.88664718538703, 51.58807690806263, 44.97266456283398]"
2025-09-09 18:57:08.476154,opposition,"[57.19467544852217, 94.75571684950597, 51.72353372500025, 44.812046068979704]"
2025-09-09 18:57:08.557090,opposition,"[57.144790206865295, 94.22888253723623, 52.07706617445334, 44.675206667966904]"
2025-09-09 18:57:08.637513,opposition,"[56.01001837169728, 93.72792983109373, 51.577955007268514, 44.39265918809876]"
2025-09-09 18:57:08.714709,opposition,"[55.79425658431112, 92.94604696460773, 51.15846712910792, 42.90880719254096]"
2025-09-09 18:57:08.795566,opposition,"[64.21645856983736, 91.53127519089816, 54.115100554856646, 42.137941559760385]"
2025-09-09 18:57:08.876806,opposition,"[57.754993101438814, 90.55068186741059, 54.34048827029978, 42.85100598212808]"
2025-09-09 18:57:08.945933,opposition,"[71.64077947762846, 72.63937480037461, 56.560989944581806, 47.7473736769498]"
2025-09-09 18:57:09.023953,opposition,"[55.78102089572488, 93.3312619892058, 60.48905020581357, 48.87138035858243]"
2025-09-09 18:57:09.103434,opposition,"[90.50401492014039, 77.70208282176046, 55.79543089901363, 46.43144615875675]"
2025-09-09 18:57:09.178034,opposition,"[48.90457959080984, 89.22640579138425, 58.78074684947252, 48.80692566910723]"
2025-09-09 18:57:09.251750,opposition,"[65.76628461878806, 91.63775225443115, 55.98673857435834, 45.71490762465249]"
2025-09-09 18:57:09.328602,opposition,"[57.56251246001354, 91.51029929892754, 56.033878675958036, 46.2197233652408]"
2025-09-09 18:57:09.404301,opposition,"[57.95318791574461, 89.69552312257363, 59.58319056896444, 44.483362568291106]"
2025-09-09 18:57:09.484751,opposition,"[60.928679300573506, 89.28198047594277, 56.08737059824096, 45.127978853315575]"
2025-09-09 18:57:09.563311,opposition,"[57.83096273063506, 90.3451967766904, 57.20318490317945, 45.33546226789954]"
2025-09-09 18:57:09.644354,opposition,"[58.07688625592774, 91.11864097549814, 55.62522401619117, 44.96080562143297]"
2025-09-09 18:57:09.723434,opposition,"[57.8575711081261, 90.34733534265402, 56.66685842199275, 45.459515364358616]"
2025-09-09 18:57:09.817160,opposition,"[59.57327799542161, 90.4980349668705, 57.03843973419425, 45.80952286040946]"
2025-09-09 18:57:09.899737,opposition,"[57.55699598567809, 91.0649538472758, 55.69103792875635, 44.19520179917473]"
2025-09-09 18:57:09.980272,opposition,"[59.0478155753197, 90.70237444311168, 56.94401253390276, 44.58784173596856]"
2025-09-09 18:57:10.056795,opposition,"[58.362396056737545, 91.36643090131892, 56.77686712084884, 44.25710774632129]"
2025-09-09 18:57:10.151022,opposition,"[58.74494684861653, 89.93234576356981, 56.14377186498976, 45.20579705907313]"
2025-09-09 18:57:10.227638,opposition,"[57.631705819304116, 89.77777795558079, 57.38746400199397, 44.42182420296622]"
2025-09-09 18:57:10.311785,opposition,"[58.963315729678456, 90.13630683828599, 56.057870357316105, 44.546681536424856]"
2025-09-09 18:57:10.416652,opposition,"[59.07985619649819, 89.84685661703051, 56.476668320452774, 43.26985789741711]"
2025-09-09 18:57:10.497686,opposition,"[52.436194671709856, 91.62412299132545, 53.72246005008095, 36.77071429745773]"
2025-09-09 18:57:10.578438,opposition,"[52.900227037499214, 73.08182212320239, 89.86902807194959, 61.02394068957453]"
2025-09-09 18:57:10.732010,opposition,"[63.455303435876445, 42.970402986915005, 39.18332366992614, 22.460212722946505]"
2025-09-09 18:57:10.812654,opposition,"[64.1091335320365, 73.08107612358039, 55.02436041903398, 78.00266407346909]"
2025-09-09 18:57:10.890257,opposition,"[31.37223127048391, 73.77704544112, 47.51953468585811, 17.28078747295003]"
2025-09-09 18:57:11.017657,opposition,"[61.593268785494274, 70.02220966928573, 63.381720407882284, 83.19324046108522]"
2025-09-09 18:57:11.110256,opposition,"[32.965234030105506, 74.72888910965835, 32.53050205209384, 19.92932479183388]"
2025-09-09 18:57:11.203833,opposition,"[33.368545889838906, 85.09378644031138, 35.10145503696589, 20.151293450680075]"
2025-09-09 18:57:11.282651,opposition,"[39.08247612162856, 86.23064145590266, 36.85797172952824, 21.311771483601415]"
2025-09-09 18:57:11.387159,opposition,"[37.69270465782674, 85.85184171454779, 36.86287353301149, 20.450024630430917]"
2025-09-09 18:57:11.461855,opposition,"[42.827306393174204, 63.50327710367317, 27.366230924703917, 16.187387139838382]"
2025-09-09 18:57:11.542886,opposition,"[41.62891620039936, 43.46072933439991, 21.60561695195532, 15.763136903389952]"
2025-09-09 18:57:11.621639,opposition,"[32.33278775632874, 12.83081151259019, 7.687522075821263, 11.653377124666708]"
2025-09-09 18:57:11.742456,opposition,"[31.754755327183794, 10.963595070314502, 7.876452375534882, 13.1229385554694]"
2025-09-09 18:57:11.841040,opposition,"[33.1166911464167, 10.954517488163262, 9.671940748727648, 13.864770544852545]"
2025-09-09 18:57:11.919116,opposition,"[32.211454756398005, 11.56028092696041, 6.9370330090335885, 9.804072842886423]"
2025-09-09 18:57:11.996909,opposition,"[32.3837781578448, 11.855754225870353, 6.817693925600965, 9.332125902919298]"
2025-09-09 18:57:12.078471,opposition,"[35.03413550184177, 14.687468109178036, 8.615358090227954, 8.567026973275404]"
2025-09-09 18:57:12.160219,opposition,"[36.19224787894405, 14.685654700064966, 8.614890113887352, 8.094367933085378]"
2025-09-09 18:57:12.252668,opposition,"[35.249439765701126, 12.864677193102503, 5.668038471986381, 2.70353498555711]"
2025-09-09 18:57:12.339111,opposition,"[34.88333112041829, 10.523957927048489, 3.964222932059702, 1.7617277908863804]"
2025-09-09 18:57:12.427785,opposition,"[34.63429580258644, 10.789836481306747, 4.581662653997309, 2.5679926870449177]"
2025-09-09 18:57:12.539055,opposition,"[37.817100549479576, 10.856382134233622, 5.435808896873784, 4.766752097104665]"
2025-09-09 18:57:12.675123,opposition,"[48.14470807999525, 17.68070775825312, 13.753454872142722, 13.584225823850272]"
2025-09-09 18:57:12.677119,opposition,"[48.31493264901972, 18.1986833552479, 13.981393096521877, 12.771969897436419]"
2025-09-09 18:57:12.715122,opposition,"[49.4274567477582, 22.94895692527875, 16.26909068444671, 17.230900547939555]"
2025-09-09 18:57:12.821754,opposition,"[49.42930678961371, 22.301419778186148, 16.65573442295235, 18.467454194095833]"
2025-09-09 18:57:12.824747,opposition,"[50.2954759771297, 23.433375386025666, 16.717271681785363, 17.55967915843586]"
2025-09-09 18:57:12.864244,opposition,"[49.45474606037145, 22.923504791032933, 16.332039426040645, 19.489311667194333]"
2025-09-09 18:57:12.971250,opposition,"[48.07393030691218, 22.338597143893935, 16.074974956179634, 20.257689041505966]"
2025-09-09 18:57:12.973249,opposition,"[49.487388855593984, 22.86044955996438, 15.78806316255007, 18.813204032047548]"
2025-09-09 18:57:13.021282,opposition,"[94.56110947124165, 21.322614898007863, 15.068947073596096, 21.79361515930649]"
2025-09-09 18:57:13.150975,opposition,"[92.06811440016666, 18.59135057800846, 14.554666881259449, 21.466430139406512]"
2025-09-09 18:57:13.233157,opposition,"[92.90097184775978, 19.54177148118549, 15.413851349119378, 22.23838104079099]"
2025-09-09 18:57:13.326785,opposition,"[90.79746646596645, 18.68001988149599, 14.958625650681402, 22.45218912133837]"
2025-09-09 18:57:13.418654,opposition,"[93.7148829693767, 20.520789623559686, 16.21433122151594, 23.625283220723603]"
2025-09-09 18:57:13.494021,opposition,"[92.25067261195832, 20.36887444009149, 16.128542618006037, 23.50042994424343]"
2025-09-09 18:57:13.567751,opposition,"[91.62895240447068, 20.928374103896452, 16.46951698289081, 23.291170650438797]"
2025-09-09 18:57:13.647012,opposition,"[91.94311977147939, 21.31942782973826, 16.121249915811187, 23.096955454899305]"
2025-09-09 18:57:13.723445,opposition,"[94.11587413593803, 22.925030656627698, 18.12849976317583, 24.41242220773151]"
2025-09-09 18:57:13.801638,opposition,"[95.01882378272232, 26.498971038107832, 20.283732887472716, 26.195827239440284]"
2025-09-09 18:57:13.870158,opposition,"[95.0761317259163, 26.389567365480637, 20.886205602858997, 27.66620480143339]"
2025-09-09 18:57:13.974782,opposition,"[93.83679156760498, 25.480212702375205, 19.975372024247797, 27.1803545976243]"
2025-09-09 18:57:14.073657,opposition,"[92.05558126770418, 24.046436085748944, 18.38087532915398, 27.27615240785457]"
2025-09-09 18:57:14.075656,opposition,"[95.08731167356127, 28.612725415740314, 22.053290830394122, 28.643081334932873]"
2025-09-09 18:57:14.125990,opposition,"[95.75416683123575, 27.83191351578903, 22.399015229806363, 29.233237820861046]"
2025-09-09 18:57:14.253014,opposition,"[95.37117031090068, 28.915337128541584, 22.413481192929307, 28.772692272698354]"
2025-09-09 18:57:14.370727,opposition,"[94.5662553600248, 27.310550014119272, 21.325647564696293, 28.825753997720593]"
2025-09-09 18:57:14.371727,opposition,"[96.66010501156688, 27.417317074893877, 22.05510007196215, 29.438594984040588]"
2025-09-09 18:57:14.438072,opposition,"[96.7622293269062, 27.269561087008842, 21.727547475494134, 28.317681697030917]"
2025-09-09 18:57:14.599288,opposition,"[95.8929972823373, 27.22567511123064, 20.69551097524085, 28.989324727256772]"
2025-09-09 18:57:14.602290,opposition,"[96.26810187251841, 28.254415046904846, 22.27250054586978, 28.689000858681435]"
2025-09-09 18:57:14.664843,opposition,"[95.82841616084089, 26.715725178406846, 21.135223823228323, 28.0360367130045]"
2025-09-09 18:57:14.796715,opposition,"[95.88862256523448, 27.89531641931575, 22.307601221207396, 29.028229886247104]"
2025-09-09 18:57:14.861268,opposition,"[96.03273948805467, 25.6981237441955, 20.20170654900134, 28.289144779279628]"
2025-09-09 18:57:14.930277,opposition,"[95.75058770668585, 27.192141665287085, 20.158727960556323, 27.663949009147238]"
2025-09-09 18:57:15.009126,opposition,"[96.19429649800604, 27.21464685321353, 21.226532974556434, 28.488210840033148]"
2025-09-09 18:57:15.092015,opposition,"[95.25436327682542, 25.906771378835558, 19.23021513898696, 26.855931922440412]"
2025-09-09 18:57:15.094018,opposition,"[96.0927617926184, 27.695066040955417, 21.10070940599089, 27.64782951482072]"
2025-09-09 18:57:15.136121,opposition,"[95.02049801400673, 26.481622251367398, 20.335014370178772, 26.564412991444662]"
2025-09-09 18:57:15.194665,opposition,"[95.91947637046712, 26.700391577499694, 20.42416153330461, 27.962670015516622]"
2025-09-09 18:57:15.257782,opposition,"[94.23771891032774, 25.80219173970365, 19.39759432745143, 25.741602988120693]"
2025-09-09 18:57:15.320362,opposition,"[95.47626787921448, 26.631504290213737, 20.556333910222524, 27.291031069211456]"
2025-09-09 18:57:15.383050,opposition,"[90.09103335148114, 15.4269512856694, 7.149826506791602, 14.29665460136551]"
2025-09-09 18:57:15.448280,opposition,"[90.33017600567554, 8.97933486632091, 1.414992041495533, 10.030706665901745]"
2025-09-09 18:57:15.510268,opposition,"[90.37003981663749, 3.5620933501867347, 0, 5.301914825369714]"
